MEMORY IN BYTES | MEMORY IN MB | TIME IN NS | TIME IN S	| METHOD TESTED | INPUTS USED
10390568 	 9.000000	14336200	0.014336	A	-NO INPUTS USED-
10390568 	 9.000000	14217900	0.014218	A	-NO INPUTS USED-
10390568 	 9.000000	15440700	0.015441	A	-NO INPUTS USED-
10390568 	 9.000000	16671500	0.016671	A	-NO INPUTS USED-
10390568 	 9.000000	14231500	0.014232	A	-NO INPUTS USED-
10390568 	 9.000000	14308300	0.014308	A	-NO INPUTS USED-
10380688 	 9.000000	29700100	0.029700	A	-NO INPUTS USED-
10380688 	 9.000000	14380900	0.014381	A	-NO INPUTS USED-
10380704 	 9.000000	16520000	0.016520	A	-NO INPUTS USED-
10380704 	 9.000000	16100500	0.016100	A	-NO INPUTS USED-
10380704 	 9.000000	15204600	0.015205	A	-NO INPUTS USED-
10380704 	 9.000000	14437700	0.014438	A	-NO INPUTS USED-
10380704 	 9.000000	14613200	0.014613	A	-NO INPUTS USED-
10380704 	 9.000000	14820700	0.014821	A	-NO INPUTS USED-
10380704 	 9.000000	14880700	0.014881	A	-NO INPUTS USED-
10380704 	 9.000000	15330100	0.015330	A	-NO INPUTS USED-
31118160 	 29.000000	65514500	0.065514	C	-The-
31118168 	 29.000000	32463900	0.032464	C	-The-
31118184 	 29.000000	33564800	0.033565	C	-The-
31118184 	 29.000000	31767000	0.031767	C	-The-
31118184 	 29.000000	30639000	0.030639	C	-The-
31118184 	 29.000000	34791500	0.034791	C	-The-
31118184 	 29.000000	32283900	0.032284	C	-The-
31118184 	 29.000000	31625600	0.031626	C	-The-
31118184 	 29.000000	31699200	0.031699	C	-The-
31118184 	 29.000000	32484400	0.032484	C	-The-
31121296 	 29.000000	63948300	0.063948	C	-A-
31121352 	 29.000000	56452900	0.056453	C	-A-
31121368 	 29.000000	33108100	0.033108	C	-A-
31121368 	 29.000000	30843200	0.030843	C	-A-
31121368 	 29.000000	30106900	0.030107	C	-A-
31121368 	 29.000000	30409600	0.030410	C	-A-
31121368 	 29.000000	30852000	0.030852	C	-A-
31121368 	 29.000000	29445800	0.029446	C	-A-
31121368 	 29.000000	33025300	0.033025	C	-A-
31121368 	 29.000000	30233900	0.030234	C	-A-
41418720 	 39.000000	74545100	0.074545	C	-The Arrival of-
41418728 	 39.000000	36301700	0.036302	C	-The Arrival of-
41418744 	 39.000000	36022100	0.036022	C	-The Arrival of-
41418680 	 39.000000	36666500	0.036667	C	-The Arrival of-
41418744 	 39.000000	38682100	0.038682	C	-The Arrival of-
41418744 	 39.000000	36924800	0.036925	C	-The Arrival of-
41418744 	 39.000000	36270900	0.036271	C	-The Arrival of-
41418744 	 39.000000	38262300	0.038262	C	-The Arrival of-
41418744 	 39.000000	35927700	0.035928	C	-The Arrival of-
41418744 	 39.000000	38417600	0.038418	C	-The Arrival of-
12731960 	 12.000000	26709799	0.026710	E	-NO INPUTS USED-
12731944 	 12.000000	14997401	0.014997	E	-NO INPUTS USED-
12731960 	 12.000000	22774800	0.022775	E	-NO INPUTS USED-
12731960 	 12.000000	21322201	0.021322	E	-NO INPUTS USED-
12731960 	 12.000000	16719800	0.016720	E	-NO INPUTS USED-
12731960 	 12.000000	16577400	0.016577	E	-NO INPUTS USED-
12731960 	 12.000000	16106799	0.016107	E	-NO INPUTS USED-
12731960 	 12.000000	14813900	0.014814	E	-NO INPUTS USED-
12731960 	 12.000000	15196101	0.015196	E	-NO INPUTS USED-
12731960 	 12.000000	15791300	0.015791	E	-NO INPUTS USED-
12465208 	 11.000000	28769201	0.028769	E	-NO INPUTS USED-
12444240 	 11.000000	14499200	0.014499	E	-NO INPUTS USED-
12444256 	 11.000000	17203501	0.017204	E	-NO INPUTS USED-
12475704 	 11.000000	14799099	0.014799	E	-NO INPUTS USED-
12475704 	 11.000000	14885501	0.014886	E	-NO INPUTS USED-
12549088 	 11.000000	16073100	0.016073	E	-NO INPUTS USED-
12549088 	 11.000000	15089900	0.015090	E	-NO INPUTS USED-
12664408 	 12.000000	17208699	0.017209	E	-NO INPUTS USED-
12664408 	 12.000000	15245600	0.015246	E	-NO INPUTS USED-
12685376 	 12.000000	15319700	0.015320	E	-NO INPUTS USED-
